Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length 
1728000,-6.8896575,0.48308733,-1600.0,1996.0
1729000,-7.427112,0.6107383,None,None
1730000,-8.5568,0.40064934,-1636.0,1996.0
1731000,-5.411801,0.55887043,None,None
1732000,-7.5809374,0.3526237,-1270.0,1996.0
1733000,-7.8831663,0.5716979,None,None
1734000,-9.233788,0.13986042,-1900.0,1996.0
1735000,-6.6309185,0.3692358,None,None
1736000,-8.9703865,0.36056858,-1402.0,1996.0
1737000,-5.1807404,0.46752822,None,None
1738000,-8.078025,0.36656064,-800.0,1996.0
1739000,-8.509832,0.6122481,None,None
1740000,-6.4339824,0.36073214,-1366.0,1996.0
1741000,-5.349947,0.38420996,None,None
1742000,-8.004226,0.4643972,-1200.0,1996.0
1743000,-7.6202574,0.5938692,None,None
1744000,-6.124098,0.3679246,-1170.0,1996.0
1745000,-6.793139,0.5679208,None,None
1746000,-8.721327,0.43336922,-1800.0,1996.0
1747000,-6.4317036,0.58579284,None,None
1748000,-7.5479455,0.55977464,-866.0,1996.0
1749000,-5.757907,0.6170422,None,None
1750000,-8.407307,0.6023636,-1634.0,1996.0
1751000,-7.285947,0.6044458,None,None
1752000,-8.487782,0.34765506,-1766.0,1996.0
1753000,-8.392284,0.5826973,None,None
1754000,-8.859503,0.19854112,-1900.0,1996.0
1755000,-8.998653,0.55354387,None,None
1756000,-6.947505,0.5482183,-1800.0,1996.0
1757000,-5.0261974,0.483416,None,None
1758000,-5.2157683,0.28312433,-600.0,1996.0
1759000,-7.590432,0.5815179,None,None
1760000,-7.246984,0.26762408,-1566.0,1996.0
1761000,-7.7896633,0.58777505,None,None
1762000,-8.659469,0.5054297,-1566.0,1996.0
1763000,-7.000529,0.5927408,None,None
1764000,-6.774341,0.5499206,-1298.0,1996.0
1765000,-8.455057,0.59377563,None,None
1766000,-8.39241,0.58266574,-1936.0,1996.0
1767000,-8.29608,0.59780884,None,None
1768000,-8.520268,0.36114314,-1902.0,1996.0
1769000,-7.8140154,0.5012354,None,None
1770000,-5.4970803,0.24554242,-1032.0,1996.0
1771000,-7.438341,0.5986489,None,None
1772000,-8.48241,0.35805136,-1536.0,1996.0
1773000,-7.4375505,0.5854214,None,None
1774000,-8.659401,0.33437076,-1632.0,1996.0
1775000,-6.808754,0.5666103,None,None
1776000,-6.808272,0.19455081,-1102.0,1996.0
1777000,-7.3583465,0.5679276,None,None
1778000,-8.641081,0.31225517,-1868.0,1996.0
1779000,-8.502651,0.6139389,None,None
1780000,-8.676666,0.3440894,-1900.0,1996.0
1781000,-8.531944,0.57849324,None,None
1782000,-7.707446,0.5992163,-1700.0,1996.0
1783000,-5.924429,0.3490835,None,None
1784000,-7.058125,0.4024804,-1068.0,1996.0
1785000,-8.547485,0.6169394,None,None
1786000,-7.127613,0.61011755,-1300.0,1996.0
1787000,-6.4700317,0.62213105,None,None
1788000,-6.377428,0.37383515,-1266.0,1996.0
1789000,-6.6873484,0.60024357,None,None
1790000,-7.7081003,0.57202923,-1234.0,1996.0
1791000,-7.3378053,0.52228403,None,None
1792000,-8.966091,0.4048055,-1766.0,1996.0
1793000,-5.935703,0.40822402,None,None
1794000,-8.455269,0.33329767,-1434.0,1996.0
1795000,-6.6120234,0.58620316,None,None
1796000,-8.753249,0.26937303,-1732.0,1996.0
1797000,-7.8682323,0.5611273,None,None
1798000,-8.191829,0.52245605,-1364.0,1996.0
1799000,-7.158141,0.46487808,None,None
1800000,-8.238438,0.06197294,-1634.0,1996.0
1801000,-8.482164,0.57979345,None,None
1802000,-5.3141456,0.5832608,-1434.0,1996.0
1803000,-7.3493996,0.5362427,None,None
1804000,-5.1268134,0.4482545,-832.0,1996.0
1805000,-6.404661,0.57853943,None,None
1806000,-8.568673,0.5287517,-1436.0,1996.0
1807000,-5.0634174,0.5943836,None,None
1808000,-8.856981,0.1857529,-1932.0,1996.0
1809000,-8.682514,0.60181516,None,None
1810000,-8.784919,0.24187467,-1968.0,1996.0
1811000,-8.293059,0.57380563,None,None
1812000,-8.887198,0.5975445,-1432.0,1996.0
1813000,-7.069647,0.59133863,None,None
1814000,-7.5728097,0.21842445,-1372.0,1996.0
1815000,-4.833835,0.49466115,None,None
1816000,-7.8379145,0.540975,-1036.0,1996.0
1817000,-7.34168,0.5485038,None,None
1818000,-4.914204,0.42255908,-966.0,1996.0
1819000,-6.150963,0.37787202,None,None
1820000,-8.88508,0.37239942,-1502.0,1996.0
1821000,-4.544318,0.42916283,None,None
1822000,-7.810175,0.5006474,-766.0,1996.0
1823000,-6.0676594,0.51980346,None,None
1824000,-8.861638,0.35104176,-1734.0,1996.0
1825000,-5.3733754,0.43639845,None,None
1826000,-7.665427,0.2768095,-1300.0,1996.0
1827000,-5.972253,0.51910967,None,None
1828000,-7.187859,0.31767777,-1170.0,1996.0
1829000,-5.570865,0.59431946,None,None
1830000,-7.763628,0.5174029,-1532.0,1996.0
1831000,-7.028445,0.5590738,None,None
1832000,-5.972327,0.4224961,-700.0,1996.0
1833000,-3.233688,0.43719983,None,None
1834000,-6.8512945,0.57617897,-964.0,1996.0
1835000,-7.1185412,0.53830814,None,None
1836000,-8.518062,0.3272965,-1734.0,1996.0
1837000,-8.432354,0.5748258,None,None
1838000,-7.9246187,0.4937666,-1602.0,1996.0
1839000,-6.7896433,0.5976911,None,None
1840000,-8.96768,0.31360266,-1566.0,1996.0
1841000,-7.7662926,0.5411979,None,None
1842000,-5.009031,0.48634923,-1132.0,1996.0
1843000,-7.5794153,0.5609143,None,None
1844000,-8.520775,0.41229305,-1666.0,1996.0
1845000,-6.568486,0.5111397,None,None
1846000,-6.4656906,0.23459512,-1234.0,1996.0
1847000,-7.2697334,0.53048176,None,None
1848000,-9.007042,0.28324914,-1968.0,1996.0
1849000,-6.7286425,0.573859,None,None
1850000,-7.783637,0.4032265,-1502.0,1996.0
1851000,-6.1984005,0.35823882,None,None
1852000,-7.6342254,0.28862256,-1434.0,1996.0
1853000,-7.457962,0.60097355,None,None
1854000,-8.51901,0.26426816,-1934.0,1996.0
1855000,-7.9373107,0.44923913,None,None
1856000,-9.14626,0.34865952,-1900.0,1996.0
1857000,-7.5888004,0.5110056,None,None
1858000,-7.0672207,0.36469275,-834.0,1996.0
1859000,-7.0307684,0.61990964,None,None
1860000,-8.055925,0.5519659,-1632.0,1996.0
1861000,-5.191645,0.55531114,None,None
1862000,-8.373657,0.5930454,-1500.0,1996.0
1863000,-8.197611,0.4569186,None,None
1864000,-9.132485,0.37931016,-1902.0,1996.0
1865000,-5.7402883,0.61334556,None,None
1866000,-8.420354,0.29001385,-1700.0,1996.0
1867000,-8.025385,0.6176389,None,None
1868000,-8.739793,0.3212331,-1636.0,1996.0
1869000,-8.502282,0.61727387,None,None
1870000,-6.594882,0.53834856,-1668.0,1996.0
1871000,-8.437729,0.5726302,None,None
1872000,-8.329737,0.40982276,-1800.0,1996.0
1873000,-7.433507,0.57949007,None,None
1874000,-8.955079,0.5101876,-1700.0,1996.0
1875000,-8.187373,0.54793173,None,None
1876000,-8.744289,0.5434312,-1770.0,1996.0
1877000,-8.509858,0.5744315,None,None
1878000,-8.628956,0.27946615,-1934.0,1996.0
1879000,-6.634944,0.3851819,None,None
1880000,-7.685369,0.36867067,-1434.0,1996.0
1881000,-7.7450914,0.56869364,None,None
1882000,-8.924274,0.27647257,-1666.0,1996.0
1883000,-5.7884192,0.47111502,None,None
1884000,-7.8355846,0.5682758,-866.0,1996.0
1885000,-8.233799,0.57492244,None,None
1886000,-7.45586,0.51757544,-1666.0,1996.0
1887000,-7.7503223,0.5305161,None,None
1888000,-9.066027,0.49265978,-1434.0,1996.0
1889000,-5.775326,0.54127026,None,None
1890000,-7.8930607,0.36942217,-1768.0,1996.0
1891000,-8.409543,0.54919976,None,None
1892000,-7.820372,0.29608172,-1468.0,1996.0
1893000,-7.5537515,0.56693697,None,None
1894000,-8.682661,0.578684,-1668.0,1996.0
1895000,-7.325242,0.5262136,None,None
1896000,-9.159956,0.35232183,-1566.0,1996.0
1897000,-5.9295564,0.41079926,None,None
1898000,-6.8133163,0.5415581,-530.0,1996.0
1899000,-5.974764,0.44197583,None,None
1900000,-6.6173754,0.5743548,-1400.0,1996.0
1901000,-7.499076,0.5601301,None,None
1902000,-9.001284,0.56445974,-1766.0,1996.0
1903000,-7.796771,0.49628448,None,None
1904000,-7.1668367,0.45516998,-1398.0,1996.0
1905000,-8.77006,0.36248112,None,None
1906000,-7.9720545,0.1788278,-1900.0,1996.0
1907000,-6.053293,0.3899199,None,None
1908000,-7.1053944,0.57436836,-1068.0,1996.0
1909000,-8.281812,0.5786521,None,None
1910000,-8.854492,0.367092,-1734.0,1996.0
1911000,-8.9805565,0.5907192,None,None
1912000,-8.096431,0.2598239,-1834.0,1996.0
1913000,-8.982166,0.6105876,None,None
1914000,-8.93153,0.32218975,-1900.0,1996.0
1915000,-7.9200745,0.5182742,None,None
1916000,-7.582133,0.20295268,-1498.0,1996.0
1917000,-8.315751,0.55703485,None,None
1918000,-7.9771085,0.55585915,-1468.0,1996.0
1919000,-7.711173,0.54712147,None,None
1920000,-8.467428,0.5136374,-1500.0,1996.0
1921000,-7.538395,0.58868474,None,None
1922000,-7.7093105,0.38047296,-670.0,1996.0
1923000,-7.093443,0.5963099,None,None
1924000,-8.746234,0.22308256,-1566.0,1996.0
1925000,-5.059015,0.4300503,None,None
1926000,-8.537346,0.564281,-934.0,1996.0
1927000,-6.9593544,0.60016865,None,None
1928000,-8.99427,0.5018897,-1600.0,1996.0
1929000,-7.8884287,0.58684814,None,None
1930000,-8.702061,0.55922866,-1700.0,1996.0
1931000,-7.9491587,0.58501786,None,None
1932000,-8.049734,0.57872975,-1768.0,1996.0
1933000,-7.314476,0.57060266,None,None
1934000,-8.761199,0.3947606,-1736.0,1996.0
1935000,-8.159522,0.576427,None,None
1936000,-8.329799,0.49464405,-1532.0,1996.0
1937000,-7.874483,0.5813649,None,None
1938000,-6.6089067,0.3512554,-1334.0,1996.0
1939000,-8.610638,0.569539,None,None
1940000,-9.157774,0.28055725,-1902.0,1996.0
1941000,-6.6907077,0.5428271,None,None
1942000,-7.2131176,0.54805225,-1568.0,1996.0
1943000,-7.7945204,0.57614064,None,None
1944000,-7.141143,0.57215554,-1336.0,1996.0
1945000,-5.3853436,0.3626823,None,None
1946000,-7.559214,0.5350873,-1068.0,1996.0
1947000,-7.4141426,0.55600077,None,None
1948000,-8.916324,0.5440165,-1766.0,1996.0
1949000,-8.805866,0.58863366,None,None
1950000,-8.908891,0.5313702,-1834.0,1996.0
1951000,-7.969526,0.58311665,None,None
1952000,-7.4886093,0.46301532,-1500.0,1996.0
1953000,-7.745124,0.56826484,None,None
1954000,-9.284777,0.23325117,-1734.0,1996.0
1955000,-9.062332,0.56627315,None,None
1956000,-7.5815973,0.5748889,-1666.0,1996.0
1957000,-7.8457165,0.54865545,None,None
1958000,-7.002595,0.4212212,-1136.0,1996.0
1959000,-8.387462,0.43133044,None,None
1960000,-9.508698,0.2689941,-1968.0,1996.0
1961000,-7.215542,0.50083715,None,None
1962000,-9.466491,0.25861707,-1968.0,1996.0
1963000,-6.601305,0.53833413,None,None
1964000,-8.246593,0.2508826,-1302.0,1996.0
1965000,-7.527192,0.62717736,None,None
1966000,-8.418788,0.5298636,-1734.0,1996.0
1967000,-7.6769686,0.5737922,None,None
1968000,-7.486164,0.48588443,-1368.0,1996.0
1969000,-6.3911653,0.44719106,None,None
1970000,-6.159995,0.14887376,-1302.0,1996.0
1971000,-6.8567657,0.56385905,None,None
1972000,-7.65747,0.22638421,-1798.0,1996.0
1973000,-8.593827,0.59721196,None,None
1974000,-8.660813,0.57758766,-1734.0,1996.0
1975000,-7.274443,0.58641875,None,None
1976000,-8.354533,0.60484487,-1864.0,1996.0
1977000,-7.0151772,0.5600636,None,None
1978000,-8.942482,0.2792067,-1568.0,1996.0
1979000,-7.085777,0.5663083,None,None
1980000,-8.872768,0.504008,-1700.0,1996.0
1981000,-7.894533,0.3197782,None,None
1982000,-5.577162,0.32791817,-1200.0,1996.0
1983000,-3.8831801,0.5173695,None,None
1984000,-5.954138,0.40133086,-468.0,1996.0
1985000,-5.028348,0.5605853,None,None
1986000,-6.067222,0.55065256,-1368.0,1996.0
1987000,-8.597145,0.3684389,None,None
1988000,-8.983813,0.3431469,-1968.0,1996.0
1989000,-6.421129,0.5090113,None,None
1990000,-8.264658,0.3533431,-1568.0,1996.0
1991000,-8.483757,0.585885,None,None
1992000,-5.768224,0.23062964,-1330.0,1996.0
1993000,-5.9901695,0.5058976,None,None
1994000,-8.694029,0.3406898,-1732.0,1996.0
1995000,-8.0389595,0.56523114,None,None
1996000,-8.346336,0.60081935,-1334.0,1996.0
1997000,-8.168673,0.40531874,None,None
1998000,-9.281027,0.28290275,-1900.0,1996.0
1999000,-5.4819293,0.51703507,None,None
2000000,-9.416487,0.3044096,-1734.0,1996.0
2001000,-5.3332696,0.5020075,None,None
2002000,-6.9669814,0.32852143,-698.0,1996.0
2003000,-6.7119207,0.56990844,None,None
2004000,-8.422535,0.18565604,-1568.0,1996.0
2005000,-6.9228797,0.3253548,None,None
2006000,-7.46484,0.40992886,-1200.0,1996.0
2007000,-7.3863707,0.49134338,None,None
2008000,-5.540938,0.5614074,-1036.0,1996.0
2009000,-7.682648,0.54898953,None,None
2010000,-9.024753,0.3238935,-1834.0,1996.0
2011000,-8.17326,0.60172063,None,None
2012000,-7.418942,0.5680573,-1430.0,1996.0
2013000,-6.9877357,0.4563367,None,None
2014000,-6.933553,0.48294833,-1002.0,1996.0
2015000,-6.8591065,0.5861028,None,None
2016000,-6.1753836,0.58813477,-1234.0,1996.0
2017000,-6.469017,0.581958,None,None
2018000,-8.961229,0.25325158,-1802.0,1996.0
2019000,-6.3910403,0.60655034,None,None
2020000,-5.027712,0.57775486,-804.0,1996.0
2021000,-7.2399225,0.6276502,None,None
2022000,-8.124547,0.50460416,-1300.0,1996.0
2023000,-4.7838845,0.6085023,None,None
2024000,-8.470201,0.24337198,-1600.0,1996.0
2025000,-8.54305,0.6447825,None,None
2026000,-8.498417,0.21140324,-1866.0,1996.0
2027000,-7.7183247,0.5731758,None,None
2028000,-5.2299566,0.6195016,-1366.0,1996.0
2029000,-8.724366,0.6238355,None,None
2030000,-8.532255,0.21284522,-1968.0,1996.0
2031000,-8.088964,0.6177205,None,None
2032000,-9.100153,0.21699668,-1768.0,1996.0
2033000,-7.895628,0.5542788,None,None
2034000,-5.887308,0.5969721,-1362.0,1996.0
2035000,-6.784938,0.42515048,None,None
2036000,-8.802331,0.35145837,-1504.0,1996.0
2037000,-7.0760508,0.60307467,None,None
2038000,-6.1475663,0.24479559,-1400.0,1996.0
2039000,-8.112919,0.59734905,None,None
2040000,-8.288538,0.46341965,-1466.0,1996.0
2041000,-4.7202897,0.58325183,None,None
2042000,-6.984844,0.5425279,-1136.0,1996.0
2043000,-6.1406946,0.38249743,None,None
2044000,-9.361393,0.46110553,-1700.0,1996.0
2045000,-8.054153,0.5782786,None,None
2046000,-8.132454,0.5954729,-1768.0,1996.0
2047000,-8.425731,0.6090453,None,None
2048000,-5.117156,0.5218633,-1300.0,1996.0
2049000,-7.727503,0.58495694,None,None
2050000,-6.2812595,0.34879503,-1364.0,1996.0
2051000,-8.460659,0.61725706,None,None
2052000,-6.127617,0.56685185,-1204.0,1996.0
2053000,-6.666972,0.33318707,None,None
2054000,-8.784351,0.35397965,-1634.0,1996.0
2055000,-5.1819386,0.4542333,None,None
2056000,-7.715458,0.5644003,-1202.0,1996.0
2057000,-6.669023,0.47136384,None,None
2058000,-6.8681407,0.3142679,-1300.0,1996.0
2059000,-5.1236057,0.45024973,None,None
2060000,-6.761875,0.6055449,-670.0,1996.0
2061000,-6.235022,0.607246,None,None
2062000,-6.855926,0.60178113,-1236.0,1996.0
2063000,-3.7956467,0.48544925,None,None
2064000,-8.5216255,0.65969586,-1200.0,1996.0
2065000,-8.055785,0.6656499,None,None
2066000,-8.427017,0.6689443,-1934.0,1996.0
2067000,-8.434085,0.6174894,None,None
2068000,-7.789893,0.5937145,-1436.0,1996.0
2069000,-4.0703707,0.55344886,None,None
2070000,-3.149963,0.39855292,-900.0,1996.0
2071000,-6.841854,0.59427005,None,None
2072000,-8.822022,0.26096937,-1668.0,1996.0
2073000,-8.057659,0.6711192,None,None
2074000,-8.427835,0.5948154,-1268.0,1996.0
2075000,-2.9047678,0.27564418,None,None
2076000,-7.751323,0.39675483,-1002.0,1996.0
2077000,-6.3079596,0.6324486,None,None
2078000,-8.582383,0.17848772,-1566.0,1996.0
2079000,-8.848766,0.63683736,None,None
2080000,-7.940053,0.49949566,-1734.0,1996.0
2081000,-7.5708303,0.55661535,None,None
2082000,-7.034664,0.3802497,-1534.0,1996.0
2083000,-6.9390807,0.6177576,None,None
2084000,-5.8370304,0.6046088,-868.0,1996.0
2085000,-2.5505624,0.4729264,None,None
2086000,-7.4844656,0.5770851,-700.0,1996.0
2087000,-6.3840146,0.60428864,None,None
2088000,-7.8343396,0.59326994,-932.0,1996.0
2089000,-3.4550512,0.66706496,None,None
2090000,-8.326082,0.6788984,-1898.0,1996.0
2091000,-7.062523,0.6337146,None,None
2092000,-5.3292828,0.62495697,-1132.0,1996.0
2093000,-6.411186,0.5369242,None,None
2094000,-6.7242975,0.13029455,-1736.0,1996.0
2095000,-8.315634,0.59511554,None,None
2096000,-7.6177773,0.18806565,-1536.0,1996.0
2097000,-7.79622,0.6580827,None,None
2098000,-7.586295,0.3290639,-1434.0,1996.0
2099000,-6.82048,0.5706441,None,None
2100000,-5.3896027,0.24832816,-1068.0,1996.0
2101000,-6.405734,0.44601163,None,None
2102000,-8.96541,0.38680267,-1800.0,1996.0
2103000,-6.598287,0.5889906,None,None
2104000,-4.4047337,0.6751474,-1334.0,1996.0
2105000,-6.849,0.6343019,None,None
2106000,-8.516662,0.30168816,-1368.0,1996.0
2107000,-7.5871167,0.63907796,None,None
2108000,-8.459246,0.32543054,-1600.0,1996.0
2109000,-8.825902,0.23375812,None,None
2110000,-8.672501,0.36417794,-1968.0,1996.0
2111000,-5.9687757,0.5153134,None,None
2112000,-9.131762,0.3351878,-1600.0,1996.0
2113000,-6.644193,0.5779615,None,None
2114000,-7.410272,0.32344818,-1332.0,1996.0
2115000,-4.397957,0.5362701,None,None
2116000,-7.204777,0.40785125,-796.0,1996.0
2117000,-6.956296,0.6279673,None,None
2118000,-5.8994236,0.6590861,-1436.0,1996.0
2119000,-7.186762,0.62409216,None,None
2120000,-6.5391035,0.21190909,-1264.0,1996.0
2121000,-7.126128,0.51813525,None,None
2122000,-8.928315,0.11954353,-1666.0,1996.0
2123000,-8.048689,0.6638014,None,None
2124000,-8.441975,0.27896994,-1866.0,1996.0
2125000,-8.743788,0.5606297,None,None
2126000,-5.006022,0.6678523,-1402.0,1996.0
2127000,-8.076019,0.48124695,None,None
2128000,-9.459298,0.29544523,-1968.0,1996.0
2129000,-5.0381427,0.5538361,None,None
2130000,-6.211907,0.21943155,-1200.0,1996.0
2131000,-7.315616,0.5681745,None,None
2132000,-5.8354263,0.66873145,-1502.0,1996.0
2133000,-4.9447765,0.44570258,None,None
2134000,-7.4389963,0.45283434,-1000.0,1996.0
2135000,-6.682763,0.66804624,None,None
2136000,-8.484476,0.5628077,-1900.0,1996.0
2137000,-5.370758,0.46162394,None,None
2138000,-6.7069097,0.41554105,-968.0,1996.0
2139000,-7.237445,0.61453223,None,None
2140000,-8.327854,0.56232476,-1734.0,1996.0
2141000,-7.8192124,0.6553085,None,None
2142000,-8.205058,0.60431343,-1468.0,1996.0
2143000,-5.421275,0.644339,None,None
2144000,-7.0811157,0.5939695,-966.0,1996.0
2145000,-6.272349,0.64178234,None,None
2146000,-7.253661,0.6547516,-1600.0,1996.0
2147000,-8.294733,0.67165875,None,None
2148000,-4.375802,0.57173955,-1102.0,1996.0
2149000,-7.8275332,0.6393069,None,None
2150000,-8.359648,0.58844143,-1602.0,1996.0
2151000,-7.3224287,0.40474904,None,None
2152000,-9.368856,0.12721518,-1934.0,1996.0
2153000,-8.193848,0.67985827,None,None
2154000,-8.436304,0.65107644,-1900.0,1996.0
2155000,-7.6947393,0.640897,None,None
2156000,-6.1170588,0.68607885,-1500.0,1996.0
2157000,-4.9616585,0.46851867,None,None
2158000,-8.263374,0.46128327,-1270.0,1996.0
2159000,-5.1940365,0.41140896,None,None
2160000,-8.42399,0.54521555,-1066.0,1996.0
2161000,-8.536209,0.6590944,None,None
2162000,-8.427421,0.33848596,-1834.0,1996.0
2163000,-8.432728,0.5347393,None,None
2164000,-2.2410638,0.61688596,-600.0,1996.0
2165000,-7.2343845,0.29190814,None,None
2166000,-8.2751255,0.45432246,-1934.0,1996.0
2167000,-5.485648,0.25341752,None,None
2168000,-7.093477,0.5944103,-1302.0,1996.0
2169000,-7.48083,0.61229515,None,None
2170000,-8.850588,0.29818633,-1868.0,1996.0
2171000,-8.3281555,0.6465456,None,None
2172000,-7.8926735,0.6136039,-1700.0,1996.0
2173000,-4.7648926,0.4746681,None,None
2174000,-4.3357673,0.64858645,-466.0,1996.0
2175000,-8.187869,0.65927565,None,None
2176000,-8.269533,0.56626844,-1734.0,1996.0
2177000,-6.885148,0.49859864,None,None
2178000,-7.4822803,0.33169693,-1600.0,1996.0
2179000,-6.9882035,0.58944845,None,None
2180000,-4.685321,0.65749305,-1432.0,1996.0
2181000,-5.5984106,0.57357275,None,None
2182000,-7.3871517,0.19461101,-1402.0,1996.0
